Date,Total Electric Load,Grid Serving Load,Battery State of Charge,ElectricStorage Serving Load
2022-03-29T10:00:00.0,4326,4323.282,2.718,2.718
2022-03-29T11:00:00.0,4044,4044.0,0.0,0.0
2022-03-29T12:00:00.0,3939,3939.0,0.0,0.0
2022-03-29T13:00:00.0,3706,3706.0,0.0,0.0
2022-03-29T14:00:00.0,3622,3622.0,0.0,0.0
2022-03-29T15:00:00.0,3708,3708.0,0.0,0.0
2022-03-29T16:00:00.0,3638,3638.0,0.0,0.0
2022-03-29T17:00:00.0,3692,3692.0,0.0,0.0
2022-03-29T18:00:00.0,3719,3719.0,0.0,0.0
2022-03-29T19:00:00.0,3711,3711.0,0.0,0.0
2022-03-29T20:00:00.0,3677,3677.0,0.0,0.0
2022-03-29T21:00:00.0,3528,3528.0,0.0,0.0
2022-03-29T22:00:00.0,3266,3266.0,0.0,0.0
2022-03-29T23:00:00.0,3198,3198.0,0.0,0.0
2022-03-30T00:00:00.0,3179,3153.282,25.718,25.718
2022-03-30T01:00:00.0,3245,3245.0,0.0,0.0
2022-03-30T02:00:00.0,3196,3196.0,0.0,0.0
2022-03-30T03:00:00.0,3114,3114.0,0.0,0.0
2022-03-30T04:00:00.0,3168,3168.0,0.0,0.0
2022-03-30T05:00:00.0,3255,3255.0,0.0,0.0
2022-03-30T06:00:00.0,3434,3434.0,0.0,0.0
2022-03-30T07:00:00.0,3734,3734.0,0.0,0.0
2022-03-30T08:00:00.0,3721,3695.282,25.718,25.718
2022-03-30T09:00:00.0,3675,3675.0,0.0,0.0
2022-03-30T10:00:00.0,3773,3773.0,0.0,0.0
2022-03-30T11:00:00.0,3803,3803.0,0.0,0.0
2022-03-30T12:00:00.0,3882,3882.0,0.0,0.0
2022-03-30T13:00:00.0,3916,3916.0,0.0,0.0
2022-03-30T14:00:00.0,3724,3724.0,0.0,0.0
2022-03-30T15:00:00.0,3709,3709.0,0.0,0.0
2022-03-30T16:00:00.0,3639,3639.0,0.0,0.0
2022-03-30T17:00:00.0,3571,3571.0,0.0,0.0
2022-03-30T18:00:00.0,3655,3655.0,0.0,0.0
2022-03-30T19:00:00.0,3638,3638.0,0.0,0.0
2022-03-30T20:00:00.0,3547,3547.0,0.0,0.0
2022-03-30T21:00:00.0,3409,3409.0,0.0,0.0
2022-03-30T22:00:00.0,3118,3118.0,0.0,0.0
2022-03-30T23:00:00.0,3218,3218.0,0.0,0.0
2022-03-31T00:00:00.0,3248,3222.282,25.718,25.718
2022-03-31T01:00:00.0,3150,3150.0,0.0,0.0
2022-03-31T02:00:00.0,3157,3157.0,0.0,0.0
2022-03-31T03:00:00.0,3115,3115.0,0.0,0.0
2022-03-31T04:00:00.0,3334,3334.0,0.0,0.0
2022-03-31T05:00:00.0,3428,3428.0,0.0,0.0
2022-03-31T06:00:00.0,3792,3792.0,0.0,0.0
2022-03-31T07:00:00.0,4057,4057.0,0.0,0.0
2022-03-31T08:00:00.0,4177,4151.282,25.718,25.718
2022-03-31T09:00:00.0,4006,4006.0,0.0,0.0
2022-03-31T10:00:00.0,4015,4015.0,0.0,0.0
2022-03-31T11:00:00.0,4128,4128.0,0.0,0.0
2022-03-31T12:00:00.0,4088,4088.0,0.0,0.0
2022-03-31T13:00:00.0,3950,3950.0,0.0,0.0
2022-03-31T14:00:00.0,3802,3802.0,0.0,0.0
2022-03-31T15:00:00.0,3921,3921.0,0.0,0.0
2022-03-31T16:00:00.0,3673,3673.0,0.0,0.0
2022-03-31T17:00:00.0,3742,3742.0,0.0,0.0
2022-03-31T18:00:00.0,3570,3570.0,0.0,0.0
2022-03-31T19:00:00.0,3442,3442.0,0.0,0.0
2022-03-31T20:00:00.0,3512,3512.0,0.0,0.0
2022-03-31T21:00:00.0,3080,3080.0,0.0,0.0
2022-03-31T22:00:00.0,3000,3000.0,0.0,0.0
2022-03-31T23:00:00.0,2758,2758.0,0.0,0.0
2022-04-01T00:00:00.0,2742,2716.282,25.718,25.718
2022-04-01T01:00:00.0,2716,2716.0,0.0,0.0
2022-04-01T02:00:00.0,2785,2785.0,0.0,0.0
2022-04-01T03:00:00.0,3083,3083.0,0.0,0.0
2022-04-01T04:00:00.0,3166,3166.0,0.0,0.0
2022-04-01T05:00:00.0,3175,3175.0,0.0,0.0
2022-04-01T06:00:00.0,3258,3258.0,0.0,0.0
2022-04-01T07:00:00.0,3180,3180.0,0.0,0.0
2022-04-01T08:00:00.0,3237,3237.0,0.0,0.0
2022-04-01T09:00:00.0,3162,3162.0,0.0,0.0
2022-04-01T10:00:00.0,3057,3031.282,25.718,25.718
2022-04-01T11:00:00.0,2998,2998.0,0.0,0.0
2022-04-01T12:00:00.0,2992,2992.0,0.0,0.0
2022-04-01T13:00:00.0,2863,2863.0,0.0,0.0
2022-04-01T14:00:00.0,2859,2859.0,0.0,0.0
2022-04-01T15:00:00.0,2841,2841.0,0.0,0.0
2022-04-01T16:00:00.0,2707,2707.0,0.0,0.0
2022-04-01T17:00:00.0,2653,2653.0,0.0,0.0
2022-04-01T18:00:00.0,2513,2513.0,0.0,0.0
2022-04-01T19:00:00.0,2160,2160.0,0.0,0.0
2022-04-01T20:00:00.0,1822,1822.0,0.0,0.0
2022-04-01T21:00:00.0,2049,2049.0,0.0,0.0
2022-04-01T22:00:00.0,2005,2005.0,0.0,0.0
2022-04-01T23:00:00.0,1911,1911.0,0.0,0.0
2022-04-02T00:00:00.0,1907,1881.282,25.718,25.718
2022-04-02T01:00:00.0,1871,1871.0,0.0,0.0
2022-04-02T02:00:00.0,1842,1842.0,0.0,0.0
2022-04-02T03:00:00.0,1853,1853.0,0.0,0.0
2022-04-02T04:00:00.0,1819,1819.0,0.0,0.0
2022-04-02T05:00:00.0,1790,1790.0,0.0,0.0
2022-04-02T06:00:00.0,1877,1877.0,0.0,0.0
2022-04-02T07:00:00.0,1922,1922.0,0.0,0.0
2022-04-02T08:00:00.0,1854,1854.0,0.0,0.0
2022-04-02T09:00:00.0,1858,1858.0,0.0,0.0
2022-04-02T10:00:00.0,1877,1851.282,25.718,25.718
2022-04-02T11:00:00.0,1834,1834.0,0.0,0.0
2022-04-02T12:00:00.0,1819,1819.0,0.0,0.0
2022-04-02T13:00:00.0,1823,1823.0,0.0,0.0
2022-04-02T14:00:00.0,1890,1890.0,0.0,0.0
2022-04-02T15:00:00.0,1961,1961.0,0.0,0.0
2022-04-02T16:00:00.0,2011,2011.0,0.0,0.0
2022-04-02T17:00:00.0,1956,1956.0,0.0,0.0
2022-04-02T18:00:00.0,1951,1951.0,0.0,0.0
2022-04-02T19:00:00.0,1950,1950.0,0.0,0.0
2022-04-02T20:00:00.0,1964,1964.0,0.0,0.0
2022-04-02T21:00:00.0,2272,2272.0,0.0,0.0
2022-04-02T22:00:00.0,2612,2612.0,0.0,0.0
2022-04-02T23:00:00.0,3070,3070.0,0.0,0.0
2022-04-03T00:00:00.0,3182,3156.282,25.718,25.718
2022-04-03T01:00:00.0,3379,3379.0,0.0,0.0
2022-04-03T02:00:00.0,3425,3425.0,0.0,0.0
2022-04-03T03:00:00.0,3280,3280.0,0.0,0.0
2022-04-03T04:00:00.0,3172,3172.0,0.0,0.0
2022-04-03T05:00:00.0,3238,3238.0,0.0,0.0
2022-04-03T06:00:00.0,3446,3446.0,0.0,0.0
2022-04-03T07:00:00.0,3885,3885.0,0.0,0.0
2022-04-03T08:00:00.0,3974,3948.282,25.718,25.718
2022-04-03T09:00:00.0,3952,3952.0,0.0,0.0
2022-04-03T10:00:00.0,3973,3973.0,0.0,0.0
2022-04-03T11:00:00.0,3975,3975.0,0.0,0.0
2022-04-03T12:00:00.0,3638,3638.0,0.0,0.0
2022-04-03T13:00:00.0,3898,3898.0,0.0,0.0
2022-04-03T14:00:00.0,3858,3858.0,0.0,0.0
2022-04-03T15:00:00.0,3711,3711.0,0.0,0.0
2022-04-03T16:00:00.0,3740,3740.0,0.0,0.0
2022-04-03T17:00:00.0,3615,3615.0,0.0,0.0
2022-04-03T18:00:00.0,3687,3687.0,0.0,0.0
2022-04-03T19:00:00.0,3684,3684.0,0.0,0.0
2022-04-03T20:00:00.0,3741,3741.0,0.0,0.0
2022-04-03T21:00:00.0,3710,3710.0,0.0,0.0
2022-04-03T22:00:00.0,3610,3610.0,0.0,0.0
2022-04-03T23:00:00.0,3714,3714.0,0.0,0.0
2022-04-04T00:00:00.0,3642,3616.282,25.718,25.718
2022-04-04T01:00:00.0,3594,3594.0,0.0,0.0
2022-04-04T02:00:00.0,3568,3568.0,0.0,0.0
2022-04-04T03:00:00.0,3563,3563.0,0.0,0.0
2022-04-04T04:00:00.0,3555,3555.0,0.0,0.0
2022-04-04T05:00:00.0,3723,3723.0,0.0,0.0
2022-04-04T06:00:00.0,3796,3796.0,0.0,0.0
2022-04-04T07:00:00.0,3732,3732.0,0.0,0.0
2022-04-04T08:00:00.0,3836,3810.282,25.718,25.718
2022-04-04T09:00:00.0,3905,3905.0,0.0,0.0
2022-04-04T10:00:00.0,4125,4125.0,0.0,0.0
2022-04-04T11:00:00.0,3946,3946.0,0.0,0.0
2022-04-04T12:00:00.0,3877,3877.0,0.0,0.0
2022-04-04T13:00:00.0,3965,3965.0,0.0,0.0
2022-04-04T14:00:00.0,3784,3784.0,0.0,0.0
2022-04-04T15:00:00.0,3807,3807.0,0.0,0.0
2022-04-04T16:00:00.0,3747,3747.0,0.0,0.0
2022-04-04T17:00:00.0,3735,3735.0,0.0,0.0
2022-04-04T18:00:00.0,3747,3747.0,0.0,0.0
2022-04-04T19:00:00.0,3676,3676.0,0.0,0.0
2022-04-04T20:00:00.0,3546,3546.0,0.0,0.0
2022-04-04T21:00:00.0,3660,3660.0,0.0,0.0
2022-04-04T22:00:00.0,3580,3580.0,0.0,0.0
2022-04-04T23:00:00.0,3271,3271.0,0.0,0.0
2022-04-05T00:00:00.0,3500,3474.282,25.718,25.718
2022-04-05T01:00:00.0,3522,3522.0,0.0,0.0
2022-04-05T02:00:00.0,3453,3453.0,0.0,0.0
2022-04-05T03:00:00.0,3433,3433.0,0.0,0.0
2022-04-05T04:00:00.0,3486,3486.0,0.0,0.0
2022-04-05T05:00:00.0,3287,3287.0,0.0,0.0
2022-04-05T06:00:00.0,3457,3457.0,0.0,0.0
2022-04-05T07:00:00.0,3461,3461.0,0.0,0.0
2022-04-05T08:00:00.0,3576,3550.282,25.718,25.718
2022-04-05T09:00:00.0,3511,3511.0,0.0,0.0
2022-04-05T10:00:00.0,3723,3723.0,0.0,0.0
2022-04-05T11:00:00.0,3813,3813.0,0.0,0.0
2022-04-05T12:00:00.0,3796,3796.0,0.0,0.0
2022-04-05T13:00:00.0,3648,3648.0,0.0,0.0
2022-04-05T14:00:00.0,3715,3715.0,0.0,0.0
2022-04-05T15:00:00.0,3863,3863.0,0.0,0.0
2022-04-05T16:00:00.0,3880,3880.0,0.0,0.0
2022-04-05T17:00:00.0,3925,3925.0,0.0,0.0
2022-04-05T18:00:00.0,3784,3784.0,0.0,0.0
2022-04-05T19:00:00.0,3781,3781.0,0.0,0.0
2022-04-05T20:00:00.0,3721,3721.0,0.0,0.0
2022-04-05T21:00:00.0,3712,3712.0,0.0,0.0
2022-04-05T22:00:00.0,3594,3594.0,0.0,0.0
2022-04-05T23:00:00.0,3301,3301.0,0.0,0.0
2022-04-06T00:00:00.0,3235,3209.282,25.718,25.718
2022-04-06T01:00:00.0,3071,3071.0,0.0,0.0
2022-04-06T02:00:00.0,3063,3063.0,0.0,0.0
2022-04-06T03:00:00.0,3065,3065.0,0.0,0.0
2022-04-06T04:00:00.0,3112,3112.0,0.0,0.0
2022-04-06T05:00:00.0,3291,3291.0,0.0,0.0
2022-04-06T06:00:00.0,3368,3368.0,0.0,0.0
2022-04-06T07:00:00.0,3474,3474.0,0.0,0.0
2022-04-06T08:00:00.0,3813,3787.282,25.718,25.718
2022-04-06T09:00:00.0,3868,3868.0,0.0,0.0
2022-04-06T10:00:00.0,3986,3986.0,0.0,0.0
2022-04-06T11:00:00.0,3923,3923.0,0.0,0.0
2022-04-06T12:00:00.0,3694,3694.0,0.0,0.0
2022-04-06T13:00:00.0,3492,3492.0,0.0,0.0
2022-04-06T14:00:00.0,3504,3504.0,0.0,0.0
2022-04-06T15:00:00.0,3312,3312.0,0.0,0.0
2022-04-06T16:00:00.0,3140,3140.0,0.0,0.0
2022-04-06T17:00:00.0,3016,3016.0,0.0,0.0
2022-04-06T18:00:00.0,2790,2790.0,0.0,0.0
2022-04-06T19:00:00.0,2620,2620.0,0.0,0.0
2022-04-06T20:00:00.0,2371,2371.0,0.0,0.0
2022-04-06T21:00:00.0,2003,2003.0,0.0,0.0
2022-04-06T22:00:00.0,1408,1408.0,0.0,0.0
2022-04-06T23:00:00.0,1231,1231.0,0.0,0.0
2022-04-07T00:00:00.0,1194,1168.282,25.718,25.718
2022-04-07T01:00:00.0,1206,1206.0,0.0,0.0
2022-04-07T02:00:00.0,1192,1192.0,0.0,0.0
2022-04-07T03:00:00.0,1193,1193.0,0.0,0.0
2022-04-07T04:00:00.0,1191,1191.0,0.0,0.0
2022-04-07T05:00:00.0,1184,1184.0,0.0,0.0
2022-04-07T06:00:00.0,1148,1148.0,0.0,0.0
2022-04-07T07:00:00.0,1167,1167.0,0.0,0.0
2022-04-07T08:00:00.0,1194,1168.282,25.718,25.718
2022-04-07T09:00:00.0,1159,1159.0,0.0,0.0
2022-04-07T10:00:00.0,1150,1150.0,0.0,0.0
2022-04-07T11:00:00.0,1156,1156.0,0.0,0.0
2022-04-07T12:00:00.0,1149,1149.0,0.0,0.0
2022-04-07T13:00:00.0,1147,1147.0,0.0,0.0
2022-04-07T14:00:00.0,1112,1112.0,0.0,0.0
2022-04-07T15:00:00.0,1113,1113.0,0.0,0.0
2022-04-07T16:00:00.0,1132,1132.0,0.0,0.0
2022-04-07T17:00:00.0,1149,1149.0,0.0,0.0
2022-04-07T18:00:00.0,1114,1114.0,0.0,0.0
2022-04-07T19:00:00.0,1119,1119.0,0.0,0.0
2022-04-07T20:00:00.0,1106,1106.0,0.0,0.0
2022-04-07T21:00:00.0,1116,1116.0,0.0,0.0
2022-04-07T22:00:00.0,1122,1122.0,0.0,0.0
2022-04-07T23:00:00.0,1109,1109.0,0.0,0.0
2022-04-08T00:00:00.0,1108,1082.282,25.718,25.718
2022-04-08T01:00:00.0,1115,1115.0,0.0,0.0
2022-04-08T02:00:00.0,1119,1119.0,0.0,0.0
2022-04-08T03:00:00.0,1148,1148.0,0.0,0.0
2022-04-08T04:00:00.0,1123,1123.0,0.0,0.0
2022-04-08T05:00:00.0,1107,1107.0,0.0,0.0
2022-04-08T06:00:00.0,1109,1109.0,0.0,0.0
2022-04-08T07:00:00.0,1121,1121.0,0.0,0.0
2022-04-08T08:00:00.0,1111,1111.0,0.0,0.0
2022-04-08T09:00:00.0,1095,1095.0,0.0,0.0
2022-04-08T10:00:00.0,1092,1066.282,25.718,25.718
2022-04-08T11:00:00.0,1094,1094.0,0.0,0.0
2022-04-08T12:00:00.0,1114,1114.0,0.0,0.0
2022-04-08T13:00:00.0,1130,1130.0,0.0,0.0
2022-04-08T14:00:00.0,1093,1093.0,0.0,0.0
2022-04-08T15:00:00.0,999,999.0,0.0,0.0
2022-04-08T16:00:00.0,862,862.0,0.0,0.0
2022-04-08T17:00:00.0,864,864.0,0.0,0.0
2022-04-08T18:00:00.0,868,868.0,0.0,0.0
2022-04-08T19:00:00.0,871,871.0,0.0,0.0
2022-04-08T20:00:00.0,875,875.0,0.0,0.0
2022-04-08T21:00:00.0,872,872.0,0.0,0.0
2022-04-08T22:00:00.0,881,881.0,0.0,0.0
2022-04-08T23:00:00.0,907,907.0,0.0,0.0
2022-04-09T00:00:00.0,939,913.282,25.718,25.718
2022-04-09T01:00:00.0,905,905.0,0.0,0.0
2022-04-09T02:00:00.0,908,908.0,0.0,0.0
2022-04-09T03:00:00.0,897,897.0,0.0,0.0
2022-04-09T04:00:00.0,905,905.0,0.0,0.0
2022-04-09T05:00:00.0,902,902.0,0.0,0.0
2022-04-09T06:00:00.0,1124,1124.0,0.0,0.0
2022-04-09T07:00:00.0,1304,1304.0,0.0,0.0
2022-04-09T08:00:00.0,1422,1422.0,0.0,0.0
2022-04-09T09:00:00.0,1481,1481.0,0.0,0.0
2022-04-09T10:00:00.0,1355,1329.282,25.718,25.718
2022-04-09T11:00:00.0,1510,1510.0,0.0,0.0
2022-04-09T12:00:00.0,1696,1696.0,0.0,0.0
2022-04-09T13:00:00.0,1716,1716.0,0.0,0.0
2022-04-09T14:00:00.0,1759,1759.0,0.0,0.0
2022-04-09T15:00:00.0,1841,1841.0,0.0,0.0
2022-04-09T16:00:00.0,1738,1738.0,0.0,0.0
2022-04-09T17:00:00.0,1715,1715.0,0.0,0.0
2022-04-09T18:00:00.0,1883,1883.0,0.0,0.0
2022-04-09T19:00:00.0,1880,1880.0,0.0,0.0
2022-04-09T20:00:00.0,1968,1968.0,0.0,0.0
2022-04-09T21:00:00.0,1810,1810.0,0.0,0.0
2022-04-09T22:00:00.0,2157,2157.0,0.0,0.0
2022-04-09T23:00:00.0,2658,2658.0,0.0,0.0
2022-04-10T00:00:00.0,3130,3104.282,25.718,25.718
2022-04-10T01:00:00.0,3121,3121.0,0.0,0.0
2022-04-10T02:00:00.0,3167,3167.0,0.0,0.0
2022-04-10T03:00:00.0,3259,3259.0,0.0,0.0
2022-04-10T04:00:00.0,3223,3223.0,0.0,0.0
2022-04-10T05:00:00.0,3499,3499.0,0.0,0.0
2022-04-10T06:00:00.0,3688,3688.0,0.0,0.0
2022-04-10T07:00:00.0,3843,3843.0,0.0,0.0
2022-04-10T08:00:00.0,4083,4062.0,21.0,21.0
2022-04-10T09:00:00.0,4183,4178.282,4.718,4.718
2022-04-10T10:00:00.0,3931,3931.0,0.0,0.0
2022-04-10T11:00:00.0,3838,3838.0,0.0,0.0
2022-04-10T12:00:00.0,3898,3898.0,0.0,0.0
2022-04-10T13:00:00.0,3835,3835.0,0.0,0.0
2022-04-10T14:00:00.0,3672,3672.0,0.0,0.0
2022-04-10T15:00:00.0,3690,3690.0,0.0,0.0
2022-04-10T16:00:00.0,3698,3698.0,0.0,0.0
2022-04-10T17:00:00.0,3523,3523.0,0.0,0.0
2022-04-10T18:00:00.0,3666,3666.0,0.0,0.0
2022-04-10T19:00:00.0,3658,3658.0,0.0,0.0
2022-04-10T20:00:00.0,3633,3633.0,0.0,0.0
2022-04-10T21:00:00.0,3610,3610.0,0.0,0.0
2022-04-10T22:00:00.0,3377,3377.0,0.0,0.0
2022-04-10T23:00:00.0,3077,3077.0,0.0,0.0
2022-04-11T00:00:00.0,2967,2941.282,25.718,25.718
2022-04-11T01:00:00.0,3039,3039.0,0.0,0.0
2022-04-11T02:00:00.0,3039,3039.0,0.0,0.0
2022-04-11T03:00:00.0,3080,3080.0,0.0,0.0
2022-04-11T04:00:00.0,3099,3099.0,0.0,0.0
2022-04-11T05:00:00.0,3508,3508.0,0.0,0.0
2022-04-11T06:00:00.0,3666,3666.0,0.0,0.0
2022-04-11T07:00:00.0,3907,3907.0,0.0,0.0
2022-04-11T08:00:00.0,4073,4047.282,25.718,25.718
2022-04-11T09:00:00.0,3998,3998.0,0.0,0.0
2022-04-11T10:00:00.0,4031,4031.0,0.0,0.0
2022-04-11T11:00:00.0,3987,3987.0,0.0,0.0
2022-04-11T12:00:00.0,3965,3965.0,0.0,0.0
2022-04-11T13:00:00.0,3789,3789.0,0.0,0.0
2022-04-11T14:00:00.0,3854,3854.0,0.0,0.0
2022-04-11T15:00:00.0,3939,3939.0,0.0,0.0
2022-04-11T16:00:00.0,3904,3904.0,0.0,0.0
2022-04-11T17:00:00.0,3756,3756.0,0.0,0.0
2022-04-11T18:00:00.0,3576,3576.0,0.0,0.0
2022-04-11T19:00:00.0,3738,3738.0,0.0,0.0
2022-04-11T20:00:00.0,3791,3791.0,0.0,0.0
2022-04-11T21:00:00.0,3623,3623.0,0.0,0.0
2022-04-11T22:00:00.0,3407,3407.0,0.0,0.0
2022-04-11T23:00:00.0,3353,3353.0,0.0,0.0
2022-04-12T00:00:00.0,3227,3201.282,25.718,25.718
2022-04-12T01:00:00.0,3190,3190.0,0.0,0.0
2022-04-12T02:00:00.0,3194,3194.0,0.0,0.0
2022-04-12T03:00:00.0,3177,3177.0,0.0,0.0
2022-04-12T04:00:00.0,3245,3245.0,0.0,0.0
2022-04-12T05:00:00.0,3750,3750.0,0.0,0.0
2022-04-12T06:00:00.0,3883,3883.0,0.0,0.0
2022-04-12T07:00:00.0,4006,4006.0,0.0,0.0
2022-04-12T08:00:00.0,3929,3903.282,25.718,25.718
2022-04-12T09:00:00.0,3889,3889.0,0.0,0.0
2022-04-12T10:00:00.0,3990,3990.0,0.0,0.0
2022-04-12T11:00:00.0,3959,3959.0,0.0,0.0
2022-04-12T12:00:00.0,3936,3936.0,0.0,0.0
2022-04-12T13:00:00.0,3936,3936.0,0.0,0.0
2022-04-12T14:00:00.0,3792,3792.0,0.0,0.0
2022-04-12T15:00:00.0,3760,3760.0,0.0,0.0
2022-04-12T16:00:00.0,3655,3655.0,0.0,0.0
2022-04-12T17:00:00.0,3692,3692.0,0.0,0.0
2022-04-12T18:00:00.0,3555,3555.0,0.0,0.0
2022-04-12T19:00:00.0,3548,3548.0,0.0,0.0
2022-04-12T20:00:00.0,3500,3500.0,0.0,0.0
2022-04-12T21:00:00.0,3610,3610.0,0.0,0.0
2022-04-12T22:00:00.0,3428,3428.0,0.0,0.0
2022-04-12T23:00:00.0,3303,3303.0,0.0,0.0
2022-04-13T00:00:00.0,3269,3243.282,25.718,25.718
2022-04-13T01:00:00.0,3324,3324.0,0.0,0.0
2022-04-13T02:00:00.0,3272,3272.0,0.0,0.0
2022-04-13T03:00:00.0,3309,3309.0,0.0,0.0
2022-04-13T04:00:00.0,3309,3309.0,0.0,0.0
2022-04-13T05:00:00.0,3380,3380.0,0.0,0.0
2022-04-13T06:00:00.0,3818,3818.0,0.0,0.0
2022-04-13T07:00:00.0,4082,4082.0,0.0,0.0
2022-04-13T08:00:00.0,3990,3964.282,25.718,25.718
2022-04-13T09:00:00.0,3896,3896.0,0.0,0.0
2022-04-13T10:00:00.0,3989,3989.0,0.0,0.0
2022-04-13T11:00:00.0,3828,3828.0,0.0,0.0
2022-04-13T12:00:00.0,3933,3933.0,0.0,0.0
2022-04-13T13:00:00.0,3953,3953.0,0.0,0.0
2022-04-13T14:00:00.0,3892,3892.0,0.0,0.0
2022-04-13T15:00:00.0,3985,3985.0,0.0,0.0
2022-04-13T16:00:00.0,3845,3845.0,0.0,0.0
2022-04-13T17:00:00.0,3944,3944.0,0.0,0.0
2022-04-13T18:00:00.0,3866,3866.0,0.0,0.0
2022-04-13T19:00:00.0,3893,3893.0,0.0,0.0
2022-04-13T20:00:00.0,3637,3637.0,0.0,0.0
2022-04-13T21:00:00.0,3480,3480.0,0.0,0.0
2022-04-13T22:00:00.0,3260,3260.0,0.0,0.0
2022-04-13T23:00:00.0,3170,3170.0,0.0,0.0
2022-04-14T00:00:00.0,3129,3103.282,25.718,25.718
2022-04-14T01:00:00.0,3169,3169.0,0.0,0.0
2022-04-14T02:00:00.0,3279,3279.0,0.0,0.0
2022-04-14T03:00:00.0,3385,3385.0,0.0,0.0
2022-04-14T04:00:00.0,3509,3509.0,0.0,0.0
2022-04-14T05:00:00.0,3683,3683.0,0.0,0.0
2022-04-14T06:00:00.0,3736,3736.0,0.0,0.0
2022-04-14T07:00:00.0,3926,3926.0,0.0,0.0
2022-04-14T08:00:00.0,4025,3999.282,25.718,25.718
2022-04-14T09:00:00.0,4022,4022.0,0.0,0.0
2022-04-14T10:00:00.0,4087,4087.0,0.0,0.0
2022-04-14T11:00:00.0,4025,4025.0,0.0,0.0
2022-04-14T12:00:00.0,3996,3996.0,0.0,0.0
2022-04-14T13:00:00.0,3690,3690.0,0.0,0.0
2022-04-14T14:00:00.0,3491,3491.0,0.0,0.0
2022-04-14T15:00:00.0,3276,3276.0,0.0,0.0
2022-04-14T16:00:00.0,3265,3265.0,0.0,0.0
2022-04-14T17:00:00.0,3110,3110.0,0.0,0.0
2022-04-14T18:00:00.0,2931,2931.0,0.0,0.0
2022-04-14T19:00:00.0,2630,2630.0,0.0,0.0
2022-04-14T20:00:00.0,2550,2550.0,0.0,0.0
2022-04-14T21:00:00.0,2386,2386.0,0.0,0.0
2022-04-14T22:00:00.0,2249,2249.0,0.0,0.0
2022-04-14T23:00:00.0,2236,2236.0,0.0,0.0
2022-04-15T00:00:00.0,2206,2180.282,25.718,25.718
2022-04-15T01:00:00.0,2189,2189.0,0.0,0.0
2022-04-15T02:00:00.0,2209,2209.0,0.0,0.0
2022-04-15T03:00:00.0,2161,2161.0,0.0,0.0
2022-04-15T04:00:00.0,2132,2132.0,0.0,0.0
2022-04-15T05:00:00.0,2128,2128.0,0.0,0.0
2022-04-15T06:00:00.0,2081,2081.0,0.0,0.0
2022-04-15T07:00:00.0,2007,2007.0,0.0,0.0
2022-04-15T08:00:00.0,1949,1949.0,0.0,0.0
2022-04-15T09:00:00.0,1966,1966.0,0.0,0.0
2022-04-15T10:00:00.0,1959,1933.282,25.718,25.718
2022-04-15T11:00:00.0,1941,1941.0,0.0,0.0
2022-04-15T12:00:00.0,1994,1994.0,0.0,0.0
2022-04-15T13:00:00.0,1977,1977.0,0.0,0.0
2022-04-15T14:00:00.0,1934,1934.0,0.0,0.0
2022-04-15T15:00:00.0,1952,1952.0,0.0,0.0
2022-04-15T16:00:00.0,1901,1901.0,0.0,0.0
2022-04-15T17:00:00.0,1911,1911.0,0.0,0.0
2022-04-15T18:00:00.0,1914,1914.0,0.0,0.0
2022-04-15T19:00:00.0,1890,1890.0,0.0,0.0
2022-04-15T20:00:00.0,1891,1891.0,0.0,0.0
2022-04-15T21:00:00.0,1906,1906.0,0.0,0.0
2022-04-15T22:00:00.0,1937,1937.0,0.0,0.0
2022-04-15T23:00:00.0,1840,1840.0,0.0,0.0
2022-04-16T00:00:00.0,1816,1790.282,25.718,25.718
2022-04-16T01:00:00.0,1852,1852.0,0.0,0.0
2022-04-16T02:00:00.0,1817,1817.0,0.0,0.0
2022-04-16T03:00:00.0,1834,1834.0,0.0,0.0
2022-04-16T04:00:00.0,1806,1806.0,0.0,0.0
2022-04-16T05:00:00.0,1830,1830.0,0.0,0.0
2022-04-16T06:00:00.0,1838,1838.0,0.0,0.0
2022-04-16T07:00:00.0,1822,1822.0,0.0,0.0
2022-04-16T08:00:00.0,1911,1911.0,0.0,0.0
2022-04-16T09:00:00.0,1893,1893.0,0.0,0.0
2022-04-16T10:00:00.0,1867,1841.282,25.718,25.718
2022-04-16T11:00:00.0,1896,1896.0,0.0,0.0
2022-04-16T12:00:00.0,1914,1914.0,0.0,0.0
2022-04-16T13:00:00.0,1905,1905.0,0.0,0.0
2022-04-16T14:00:00.0,1933,1933.0,0.0,0.0
2022-04-16T15:00:00.0,1977,1977.0,0.0,0.0
2022-04-16T16:00:00.0,1955,1955.0,0.0,0.0
2022-04-16T17:00:00.0,1991,1991.0,0.0,0.0
2022-04-16T18:00:00.0,1965,1965.0,0.0,0.0
2022-04-16T19:00:00.0,1930,1930.0,0.0,0.0
2022-04-16T20:00:00.0,1987,1987.0,0.0,0.0
2022-04-16T21:00:00.0,2307,2307.0,0.0,0.0
2022-04-16T22:00:00.0,2692,2692.0,0.0,0.0
2022-04-16T23:00:00.0,3103,3103.0,0.0,0.0
2022-04-17T00:00:00.0,3234,3208.282,25.718,25.718
2022-04-17T01:00:00.0,3169,3169.0,0.0,0.0
2022-04-17T02:00:00.0,3372,3372.0,0.0,0.0
2022-04-17T03:00:00.0,3342,3342.0,0.0,0.0
2022-04-17T04:00:00.0,3404,3404.0,0.0,0.0
